2974,36,98.14805555555556
2956,36,98.14805555555556
2496,43,98.13953488372093
2518,43,98.13953488372093
2672,53,98.11320754716981
2670,53,98.11320754716981
2233,35,98.09542857142857
2870,42,98.0952380952381
2865,42,98.0952380952381
2861,42,98.0952380952381
2873,42,98.0952380952381
2837,42,98.0952380952381
2858,42,98.0952380952381
2660,84,98.0952380952381
2804,52,98.07692307692308
2574,52,98.07692307692308
2264,31,98.06451612903226
2572,41,98.04878048780488
2900,41,98.04878048780486
2904,41,98.04878048780486
2721,41,98.04878048780486
2730,41,98.04878048780486
2967,51,98.03921568627452
2457,34,98.03911764705882
2340,89,98.03370786516852
2384,38,98.02631578947368
2570,36,98.01583333333333
2801,44,97.95454545454545
2683,39,97.94871794871794
2511,39,97.94871794871794
2390,34,97.94117647058823
2912,48,97.91666666666667
2648,36,97.91666666666667
2577,48,97.91666666666667
2606,143,97.9020979020979
2315,38,97.89473684210526
2503,38,97.89473684210526
2811,52,97.88461538461539
2061,47,97.87234042553192
2925,47,97.87234042553192
2916,47,97.87234042553192
2468,47,97.87234042553192
2983,47,97.87234042553192
2866,42,97.85714285714286
2843,42,97.85714285714286
2868,42,97.85714285714286
2433,93,97.84946236559139
2633,37,97.83783783783784
2710,83,97.83132530120481
2607,46,97.82608695652173
2498,46,97.82608695652173
2927,46,97.82608695652173
2578,46,97.82608695652173
2941,46,97.82608695652173
2105,45,97.77777777777777
2692,90,97.77777777777777
2634,90,97.77777777777777
2951,45,97.77777777777777
2637,45,97.77777777777777
2782,45,97.77777777777777
2799,49,97.75510204081633
2500,89,97.75280898876404
2705,89,97.75280898876404
2959,44,97.7275
2796,44,97.72727272727273
2290,44,97.72727272727273
2327,44,97.72727272727273
2422,44,97.72727272727273
2458,35,97.71428571428571
2981,35,97.71428571428571
2142,43,97.67441860465117
2226,43,97.67441860465117
2218,43,97.67441860465117
2219,43,97.67441860465117
2491,43,97.67441860465117
2407,43,97.67441860465117
2203,42,97.61904761904762
2784,42,97.61904761904762
2848,42,97.61904761904762
2155,42,97.61904761904762
2222,42,97.61904761904762
2645,42,97.61904761904762
2876,50,97.6
2621,58,97.58620689655173
2471,41,97.5609756097561
2484,41,97.5609756097561
2813,49,97.55102040816327
2915,49,97.55102040816327
2718,174,97.50954022988503
2475,48,97.5
2583,55,97.45454545454545
2896,39,97.43589743589743
2593,39,97.43589743589743
2208,39,97.43589743589743
2276,39,97.43589743589743
2580,54,97.4074074074074
2765,48,97.39583333333333
2832,42,97.38095238095238
2859,42,97.38095238095238
2964,38,97.36842105263158
2940,38,97.36842105263158
2336,38,97.36842105263158
2708,44,97.34863636363637
2470,37,97.29729729729729
2798,44,97.27272727272727
2908,94,97.23404255319149
2701,133,97.18045112781955
2616,53,97.16981132075473
2479,44,97.1590909090909
2412,35,97.14285714285714
2553,35,97.14285714285714
2353,35,97.14285714285714
2599,35,97.14285714285714
2696,35,97.14285714285714
2090,26,97.11538461538461
2556,41,97.07317073170732
2188,34,97.05882352941178
2955,34,97.05882352941178
2398,34,97.05882352941177
2089,27,97.03703703703704
2150,27,97.03703703703704
2445,94,97.02127659574467
2560,40,97.0
2499,40,96.99999999999999
2378,66,96.96969696969697
2520,44,96.96954545454545
2745,82,96.95121951219514
2592,41,96.95121951219512
2761,41,96.95121951219512
2437,39,96.92307692307692
2211,84,96.9047619047619
2838,42,96.9047619047619
2455,71,96.90140845070422
2307,48,96.87500000000001
2387,128,96.87500000000001
2777,51,96.86274509803921
2295,38,96.84210526315789
2446,38,96.84210526315788
2758,47,96.80829787234042
2351,31,96.7741935483871
2789,49,96.73469387755102
2751,49,96.73469387755102
2312,38,96.71052631578948
2330,38,96.71052631578948
2748,50,96.66680000000001
2882,57,96.66666666666669
2175,30,96.66666666666669
2877,42,96.66666666666666
2850,42,96.66666666666666
2691,37,96.62162162162163
2727,37,96.62162162162163
2991,59,96.61016949152543
2736,47,96.59574468085107
2630,44,96.59090909090911
2642,40,96.5
2545,50,96.5
2949,47,96.45382978723404
2297,45,96.44444444444444
2719,45,96.44444444444444
2265,28,96.42857142857144
2374,84,96.42857142857143
2726,84,96.4285714285714
2508,39,96.41025641025641
2439,69,96.3768115942029
2405,33,96.36363636363637
2958,33,96.36363636363636
2666,53,96.22641509433964
2638,37,96.21621621621621
2185,46,96.19565217391305
2836,42,96.19047619047619
2743,42,96.19047619047619
2125,26,96.15384615384617
2252,45,96.11111111111111
2375,36,96.11111111111111
2476,47,96.09936170212767
2254,74,96.08108108108108
2318,34,96.07852941176472
2588,51,96.07843137254902
2962,40,96.0
2473,40,96.0
2948,55,96.0
2783,47,95.95744680851064
2747,74,95.94594594594592
2971,49,95.9183673469388
2382,39,95.8974358974359
2541,97,95.87628865979381
2147,31,95.85258064516128
2253,32,95.83343750000002
2124,24,95.83333333333336
2781,43,95.81395348837209
2712,43,95.81395348837209
2304,77,95.77922077922078
2769,47,95.74468085106385
2735,47,95.74468085106383
2986,50,95.59999999999998
2289,27,95.55555555555556
2166,36,95.55555555555556
2973,52,95.51288461538462
2404,37,95.4954054054054
2502,44,95.45454545454545
2968,35,95.42857142857143
2636,35,95.42857142857143
2910,48,95.41666666666667
2573,52,95.38461538461539
2415,60,95.33333333333333
2823,38,95.26315789473684
2215,42,95.23809523809524
2301,28,95.23785714285714
2354,71,95.17112676056338
2199,33,95.15151515151516
2957,37,95.13513513513513
2080,41,95.1219512195122
2609,51,95.09803921568627
2113,40,95.00000000000003
2608,52,95.00000000000001
2172,44,95.0
2273,52,95.0
2308,76,94.95618421052633
2536,128,94.921875
2200,39,94.87179487179489
2684,39,94.87179487179489
2544,50,94.85719999999999
2600,35,94.85714285714286
2526,100,94.8
2970,32,94.7915625
2725,38,94.73684210526316
2704,85,94.70588235294117
2355,33,94.6969696969697
2762,45,94.66666666666667
2140,41,94.6341463414634
2699,34,94.60764705882353
2275,37,94.59459459459461
2459,37,94.5945945945946
2690,37,94.5945945945946
2399,41,94.51219512195122
2921,47,94.46808510638297
2235,33,94.44484848484849
2085,36,94.44444444444444
2742,43,94.4186046511628
2084,37,94.32432432432432
2733,38,94.21052631578948
2148,31,94.19354838709677
2177,34,94.11764705882354
2236,34,94.11735294117646
2104,30,94.07400000000001
2844,42,94.04761904761905
2766,50,94.0
2088,28,93.92857142857143
2744,46,93.91304347826087
2368,41,93.90243902439026
2936,45,93.88888888888887
2486,39,93.84615384615384
2288,27,93.82703703703703
2835,42,93.80952380952381
2903,48,93.75041666666668
2352,32,93.7503125
2713,45,93.70355555555555
2337,36,93.61111111111113
2178,78,93.5897435897436
2190,39,93.58923076923075
2220,27,93.51851851851852
2768,49,93.46938775510205
2524,36,93.33333333333333
2969,34,93.27735294117647
2922,53,93.20754716981132
2914,48,93.125
2887,55,93.0909090909091
2880,55,93.0909090909091
2510,40,93.0
2657,34,92.94117647058823
2311,34,92.6470588235294
2650,36,92.5925
2695,35,92.57142857142857
2299,32,92.5
2776,48,92.5
2845,42,92.38095238095237
2954,36,92.36111111111111
2963,36,92.36111111111111
2313,39,92.3076923076923
2400,30,92.22166666666665
2149,51,92.15705882352944
2306,38,92.10526315789474
2734,42,92.06357142857144
2746,50,91.99999999999999
2652,47,91.91489361702129
2540,32,91.875
2397,90,91.66666666666669
2972,36,91.66666666666669
2227,36,91.66666666666667
2764,47,91.48936170212764
2193,42,91.2695238095238
2770,44,90.90909090909089
2714,45,90.66666666666663
2767,47,90.63829787234043
2209,78,90.5128205128205
2091,26,90.38461538461539
2266,29,90.22965517241379
2888,47,90.2127659574468
2383,29,89.65517241379311
2890,47,89.59808510638297
2168,55,89.54545454545455
2348,30,89.52400000000002
2087,34,89.30470588235295
2864,40,89.25
2857,40,89.25
2316,30,89.0
2953,53,88.99377358490567
2749,42,88.49190476190478
2331,33,88.18181818181819
2196,35,87.42857142857143
2406,60,87.22250000000001
2350,35,87.14285714285714
2716,81,86.91358024691357
2347,32,86.45812500000001
2115,62,86.02161290322583
2103,26,85.57692307692308
2305,31,85.3041935483871
2180,75,84.26666666666664
2174,68,81.17647058823529
2092,42,78.04214285714288
2198,38,76.3157894736842
